date,WILLREITIND,S5UTIL,S5CONS,S5COND,Gold_Price
2007-04-02,6249.74,206.27,274.03,299.93,658.25
2007-04-03,6301.04,206.56,275.73,301.04,664.25
2007-04-04,6270.8,205.81,276.74,304.75,672.25
2007-04-05,6267.42,206.5,277.48,304.57,673.5
2007-04-09,6277.93,207.84,277.57,306.19,673.5
2007-04-10,6302.97,208.47,277.91,306.72,677.4
2007-04-11,6198.68,207.48,276.23,306.84,678.2
2007-04-12,6164.84,206.75,277.69,305.05,677.25
2007-04-13,6228.32,206.4,277.94,306.74,681.75
2007-04-16,6240.9,207.68,279.22,306.91,686.5
2007-04-17,6323.23,209.33,280.86,309.84,688
2007-04-18,6278.59,209.88,280.41,311.18,688.75
2007-04-19,6237.04,208.9,280.92,310.57,681.9
2007-04-20,6280.09,210.7,283.12,309.09,691.4
2007-04-23,6364.72,212.25,282.39,311.99,688.7
2007-04-24,6317.39,213.59,283.14,311.15,688.4
2007-04-25,6319.62,215.22,283.85,310.54,684
2007-04-26,6305.85,213.82,282.48,313.61,673
2007-04-27,6298.56,212.49,281.84,313.52,677.5
2007-04-30,6190.38,210.7,281.34,311.5,677
2007-05-01,6137.73,213.01,280.74,307.41,673.6
2007-05-02,6182.87,214.15,281.21,308.24,669.5
2007-05-03,6198.26,213.65,280.98,311.12,674.2
2007-05-04,6142.18,213.71,281.38,310.7,688.8
2007-05-07,6161.36,215.52,281.68,311.1,688.8
2007-05-08,6115.86,214.29,280.4,311.42,684.25
2007-05-09,6185.82,214.74,280.85,310.86,683
2007-05-10,6097.47,212.43,278,312.1,673.5
2007-05-11,6191.72,214.1,278.77,308.21,669
2007-05-14,6156.98,214.84,278.85,309.9,670.2
2007-05-15,6061.02,215.25,279.65,309.75,668.25
2007-05-16,5999.23,216.54,282.58,308.38,667.75
2007-05-17,5884.39,215.49,281.92,310.42,656.75
2007-05-18,5814.82,216.49,283.58,310.4,657
2007-05-21,5861,216.72,282.21,313.76,658
2007-05-22,5935.83,215.87,282.1,314.53,662
2007-05-23,5878.71,213.25,281.89,314.57,662.05
2007-05-24,5773.55,207.46,280.97,314.62,659
2007-05-25,5828.72,207.14,282.49,312.02,655.3
2007-05-29,6046.67,208.43,283.76,313.02,660.15
2007-05-30,6213.61,210.54,284.92,312.76,652.65
2007-05-31,6194.54,211.29,284.69,315.27,659.1
2007-06-01,6195.89,210.07,287.18,315.89,666.5
2007-06-04,6226.58,209.3,286.95,317.57,671.1
2007-06-05,6116.21,206.19,285.07,318.54,671.5
2007-06-06,6078.02,203.35,283.5,316.28,669.7
2007-06-07,5885.64,196.73,280.09,313.16,668.75
2007-06-08,5967.61,198.74,282.32,307.32,655.25
2007-06-11,5870.4,200.82,282.18,310.54,650.3
2007-06-12,5768.55,197.79,279.58,309.83,647.25
2007-06-13,5901.92,201.76,281.97,306.46,647.65
2007-06-14,5839.23,202.58,281.88,310.37,653.25
2007-06-15,5895.82,205.78,282.57,312.44,653.1
2007-06-18,5798.61,203.67,281.7,313.91,656
2007-06-19,5819.06,204.08,280.18,313.42,656.3
2007-06-20,5678.06,198.83,278.49,313.94,657.7
2007-06-21,5666.33,200.26,280.47,313.08,650.5
2007-06-22,5639.71,196.7,277.28,312.96,652.85
2007-06-25,5552.2,197.72,276.95,310.17,650.75
2007-06-26,5545.27,197.03,276.58,309.46,647
2007-06-27,5678.27,199.85,278.86,308.15,642.1
2007-06-28,5637.98,199.39,278.63,310.99,647.25
2007-06-29,5613.01,200.1,278.44,310.84,650.5
2007-07-02,5758.75,204.31,280.61,310.21,654.75
2007-07-03,5743.12,204.03,280.63,312.56,654.25
2007-07-05,5835.65,203.26,280.36,312.53,651
2007-07-06,5825.61,202.13,280.94,314.58,648.75
2007-07-09,5811.09,202.67,281.31,317.07,661.25
2007-07-10,5664.19,199.96,278.04,315.91,661.7
2007-07-11,5640.51,201.08,279.32,309.94,663
2007-07-12,5732.92,204.36,283.88,311.2,667.25
2007-07-13,5790.08,206.85,284.58,315.43,666.5
2007-07-16,5762.85,203.91,284.37,316.445,666
2007-07-17,5725.57,203.79,282.62,315.08,666.5
2007-07-18,5702.81,205.44,282.08,314.87,666.75
2007-07-19,5733.33,209.4,283.12,314.55,674.5
2007-07-20,5619.39,205.76,280.13,315.81,681.6
2007-07-23,5533.55,207.06,282.55,311.57,682
2007-07-24,5417.68,199.84,279.26,311.85,684.3
2007-07-25,5389.47,200.3,280.62,306.14,674.75
2007-07-26,5278.14,194.65,275.64,306.15,670
2007-07-27,5125.42,191.15,272.58,297.32,660.5
2007-07-30,5173.37,192.84,274.08,292.9661,661.5
2007-07-31,5172.5,192.46,271.8,296.69,665.5
2007-08-01,5219.33,197.68,274.81,292.13,665.75
2007-08-02,5279.77,199.33,276.37,292.45,666.25
2007-08-03,5127.64,191.54,273.06,295,670.5
2007-08-06,5263.7,198.68,281.37,287.12,671.5
2007-08-07,5288.17,202.78,282.59,291.77,668
2007-08-08,5500.2,204.8,285.12,292.94,675.5
2007-08-09,5474.46,199.52,279.33,296.1,662.6
2007-08-10,5296.08,198.46,279.08,287.87,668.5
2007-08-13,5264.39,198.54,278.21,288.3,668.75
2007-08-14,5084.02,194.39,274.31,288.79,668.35
2007-08-15,5026.64,191.52,272.13,280.97,667.25
2007-08-16,5190.09,191.08,272.7,276.83,662.25
2007-08-17,5313.12,196.21,276.89,277.17,657.5
2007-08-20,5412.31,196,275.99,281.86,659.5
2007-08-21,5482.05,197.03,275.75,282.4,657.5
2007-08-22,5499.08,199.29,277.67,284.37,659.5
2007-08-23,5443.33,199.42,277.21,288.43,660.75
2007-08-24,5432.32,201,279.71,287.17,660.85
2007-08-27,5338.65,194.28,278.59,290.95,660.85
2007-08-28,5180.51,192.06,274.57,288.69,666
2007-08-29,5320.75,196.69,278.25,281.54,664.25
2007-08-30,5363.51,194.86,276.66,289.32,666
2007-08-31,5478.41,195.99,278.51,288.06,672
2007-09-04,5549.61,199.69,279.56,292.82,678.75
2007-09-05,5419.82,197.12,276.4,293.11,680.25
2007-09-06,5453.74,199.47,278.18,289.31,688.15
2007-09-07,5335.11,196.46,275.35,290.07,701
2007-09-10,5280.66,197.02,275.98,283.45,703.5
2007-09-11,5353.6,199.15,279.97,281.63,704.15
2007-09-12,5345.72,199.74,280.28,285.31,706
2007-09-13,5447.53,200.36,281.13,284.47,704.5
2007-09-14,5466.79,201.14,281.64,288.51,716.35
2007-09-17,5441.06,199.92,280.57,289.62,719
2007-09-18,5620.06,204.02,285.57,287.46,714.75
2007-09-19,5726.42,206.92,286.85,297.12,725.15
2007-09-20,5621.75,204.8,285.78,297.96,734.5
2007-09-21,5618.51,205.81,286.55,293.44,737
2007-09-24,5719.45,205.86,286.23,293.31,730
2007-09-25,5622.09,205.53,286.24,290.86,728.5
2007-09-26,5661.4,206.76,288.7,287.35,734.75
2007-09-27,5708.88,205.33,289.72,290.13,731.75
2007-09-28,5692.67,202.43,290.1,289.72,743
2007-10-01,5804.75,205.6,289.49,289.95,742.5
2007-10-02,5906.19,205.22,289.98,293.85,731
2007-10-03,5890.37,205.06,288.84,294.82,730.25
2007-10-04,5930.64,206.7,289.53,295.55,725.5
2007-10-05,6062.65,207.8,290.28,294.59,737
2007-10-08,5976.72,207.16,289.67,299.99,733.75
2007-10-09,6027.46,210.24,290.51,298.71,736
2007-10-10,6025.26,208.61,291.48,299.43,741.25
2007-10-11,5986.42,209.41,291.42,299.04,749
2007-10-12,5937.58,210.11,292.87,297.13,749.5
2007-10-15,5808.08,207.81,290.91,298.44,758.85
2007-10-16,5725.47,207.24,290.46,294.41,756.75
2007-10-17,5712.98,206.8,291.14,292.85,762.5
2007-10-18,5728.12,206.52,291.3,292.42,764.15
2007-10-19,5522.4,201.63,287.47,290.97,763
2007-10-22,5587.65,203.19,289.83,284.03,751.25
2007-10-23,5647.32,203.24,290.19,286.85,758.25
2007-10-24,5605.13,204.08,290.77,288.02,757.5
2007-10-25,5619.02,208.05,292.04,287.69,767.5
2007-10-26,5661.85,211.22,294.12,284.98,779.15
2007-10-29,5607.17,212.87,295.27,287.88,788.5
2007-10-30,5658.09,212.69,293.04,288.81,783.25
2007-10-31,5757.85,215.81,294.91,288.15,789.5
2007-11-01,5530.95,211,289.42,289.97,790.25
2007-11-02,5417.38,212.46,290.74,282.18,796.5
2007-11-05,5358.79,214.93,291.21,281.6,804.75
2007-11-06,5402.34,215.12,293.3,278.45,822.5
2007-11-07,5228.04,209.73,289.28,280.54,834.5
2007-11-08,5252.3,213.99,292.56,274.21,841.1
2007-11-09,5239.6,212.27,290.18,274.38,831.5
2007-11-12,5244.95,208.85,289.46,268.3,803.5
2007-11-13,5446.47,210.25,294.99,267.5,804.25
2007-11-14,5358.18,209.78,295.12,275.22,813.5
2007-11-15,5323.98,210.06,294.54,269.65,794
2007-11-16,5245.18,211.06,297.67,267.91,789.75
2007-11-19,5110.51,211.55,295.63,268.23,778.85
2007-11-20,5011.94,214.52,297.27,261.81,795.5
2007-11-21,4995.26,212.08,293.93,261.85,798
2007-11-23,5095.99,212.57,296.87,259.3,815.25
2007-11-26,4825.48,211.1,293.32,263.99,830
2007-11-27,4929.38,212.8,297.49,257.92,810.75
2007-11-28,5120.82,215.4,301.65,261.77,801.75
2007-11-29,5104.18,214.95,301.97,270.14,794.5
2007-11-30,5198.19,216.03,303.33,269.65,783.5
2007-12-03,5157.36,217.55,302.02,273.03,784.25
2007-12-04,5015.47,219.69,301.71,271.98,797.5
2007-12-05,5183.75,223.14,303.51,270.9,793
2007-12-06,5355.91,222.82,305.54,270.16,801.5
2007-12-07,5339.38,223.28,305.47,273.13,792.5
2007-12-10,5451.54,223.91,306.61,273.81,809.5
2007-12-11,5145.48,218.84,302.64,274.49,808.75
2007-12-12,5140.42,219.12,304.55,266.605,814
2007-12-13,5084.66,221.78,304.7,266.44,800.7
2007-12-14,4925.06,218.35,301.97,265.56,789.5
2007-12-17,4792.91,215.58,299.32,261.73,790.75
2007-12-18,4828.66,218.73,299.59,259.23,804.25
2007-12-19,4899.3,217.32,300.14,261.48,799.75
2007-12-20,4896.85,217.55,300.59,259.08,795.25
2007-12-21,4977.98,219.19,303.87,259.47,810.5
2007-12-24,5161.21,219.26,305.16,263.14,810.5
2007-12-26,5068.83,218.31,304.59,265.41,810.5
2007-12-27,4943.2,216.33,301.71,264.08,829
2007-12-28,4876,218,302.68,260.71,833.75
2007-12-31,4921.72,216.11,299.55,260.22,833.75
2008-01-02,4890.69,213.17,295.48,259.53,846.75
2008-01-03,4717.41,213.85,294.6,254.15,858.85
2008-01-04,4542.38,214.6,292.93,251.15,855
2008-01-07,4588.21,219.96,298.03,243.58,859.25
2008-01-08,4417.63,219.78,297.18,244.75,873.5
2008-01-09,4492.64,222.57,299.69,240.02,877
2008-01-10,4569.5,221.49,301.93,241.98,884.25
2008-01-11,4567.93,219.88,295.75,245.01,891
2008-01-14,4558.28,220.48,295.06,238.86,902
2008-01-15,4434.1,217.9,291.19,241.16,913
2008-01-16,4519.02,214.49,290.49,235.62,889.75
2008-01-17,4445.99,206.36,286.58,238.62,888.25
2008-01-18,4391.3,202.83,283.59,234.33,882
2008-01-22,4541.96,196.01,279.49,234.34,875
2008-01-23,4942.07,202.8,282.67,238.23,888.25
2008-01-24,4836.69,197.2,281.73,246.92,909.25
2008-01-25,4779.41,193.81,277.89,248.44,918.25
2008-01-28,4950,196.65,281.25,243.56,921.75
2008-01-29,4907.72,197.39,280.79,248.14,924.5
2008-01-30,4802.11,196.99,279.43,249.32,919
2008-01-31,4898.15,201.06,283.56,247.73,923.25
2008-02-01,5084.97,204.25,286.14,256.13,914.75
2008-02-04,5028.75,207.37,284.08,259.87,893.75
2008-02-05,4835.72,200.04,278.76,254.39,887.5
2008-02-06,4758.27,199.73,278,247.41,903
2008-02-07,4873.57,198.89,282.17,245.87,899.75
2008-02-08,4712.74,197.79,280.01,250.04,916.25
2008-02-11,4628.14,199.43,282.87,248.33,918
2008-02-12,4762.24,201.7,285.68,251.72,917
2008-02-13,4798.8,201.71,286.42,253,899
2008-02-14,4697.34,199.58,283.73,255.73,906
2008-02-15,4739.84,200.42,284.79,252.2,912.5
2008-02-19,4684.64,199.97,284.62,253.32,924
2008-02-20,4762.66,199.89,285.07,251.7,920
2008-02-21,4656.38,196.52,284.02,254.03,945
2008-02-22,4766.3,198.81,285.76,249.42,943
2008-02-25,4917.25,199.65,287.6,252.73,937.75
2008-02-26,4918.25,201.3,289.78,256.91,937
2008-02-27,4877.44,197.58,289.29,260,959.5
2008-02-28,4793.58,196.27,287.67,259.33,959.75
2008-02-29,4713.54,190.38,282.83,253.19,971.5
2008-03-03,4763.45,192.61,284.06,245.68,988.5
2008-03-04,4730.58,195.52,284.66,246.29,984.75
2008-03-05,4743.52,195.62,285.44,246.47,974.5
2008-03-06,4545.24,191.28,282.78,246.51,976.5
2008-03-07,4617.76,190.5,281.4,240,972.5
2008-03-10,4539.84,189.22,280.38,237.82,969.25
2008-03-11,4839.94,195.21,285.45,234.18,970
2008-03-12,4754.2,192.64,284.34,241.41,975.5
2008-03-13,4812.3,192.99,284.34,239.77,995
2008-03-14,4730.63,191.28,279.81,240.7,1003.5
2008-03-17,4721.89,191.2,278.55,236.19,1011.25
2008-03-18,4954.61,194.54,285.29,232.67,1006.75
2008-03-19,4916,190.34,283.6,242.77,958.5
2008-03-20,5114.76,191.44,288.17,239.6,925.75
2008-03-24,5205.07,190.9,291.05,247.26,925.75
2008-03-25,5224.28,190.77,291.87,254.98,926.75
2008-03-26,5112.44,191.74,291.03,254.33,946.75
2008-03-27,5061.01,192.79,290.41,248.67,946.75
2008-03-28,5002.31,191.14,290.64,245.32,934.25
2008-03-31,5026.87,193.04,291.22,239.87,933.5
2008-04-01,5311.75,197.98,295.54,243.32,887.75
2008-04-02,5309.67,199.36,293.47,253.88,890
2008-04-03,5423.98,198.47,293.47,254.38,896.5
2008-04-04,5334.57,199.39,293.81,253.6,905.5
2008-04-07,5337.61,199.67,293.57,252.5,926.5
2008-04-08,5255.82,200.48,292.91,252.28,915
2008-04-09,5137.7,200.49,290.67,250.78,917
2008-04-10,5192.68,199.31,291.6,245.98,928
2008-04-11,5117.29,199.31,289.36,248.16,927.75
2008-04-14,5087.12,199.48,289.57,243.31,926.5
2008-04-15,5145.89,201.07,290.97,241.94,929.75
2008-04-16,5349.66,205.55,292.16,242.45,945
2008-04-17,5379.8,205.6,291.04,246.32,946
2008-04-18,5368.99,206.05,291.17,247.87,908.75
2008-04-21,5307.6,204.77,291.9,252.83,918.5
2008-04-22,5284.37,203.63,289.42,252.61,918
2008-04-23,5371.45,205.24,291.75,248.43,898.5
2008-04-24,5492.63,203.76,291.25,249.25,895.5
2008-04-25,5505.88,204.33,289.8,252.53,891.5
2008-04-28,5494.54,203.94,290.46,255.09,890.5
2008-04-29,5425.03,202.81,291.48,255.23,880
